artist,song,original_path,drum_path,n_drum_tracks_merged,n_notes,n_unique_drums,bpm,duration
Simple Minds,Don't You (Forget About Me).4.mid,data/clean_midi/Simple Minds/Don't You (Forget About Me).4.mid,synthpop_data/processed/drums_all/Simple_Minds__Don't_You_(Forget_About_Me).4.mid,1,1925,14,114.0001710002565,259.473295
Simple Minds,Don't You (Forget About Me).mid,data/clean_midi/Simple Minds/Don't You (Forget About Me).mid,synthpop_data/processed/drums_all/Simple_Minds__Don't_You_(Forget_About_Me).mid,1,1925,14,117.00008550012824,265.22822156250004
Simple Minds,Mandela Day.1.mid,data/clean_midi/Simple Minds/Mandela Day.1.mid,synthpop_data/processed/drums_all/Simple_Minds__Mandela_Day.1.mid,1,2328,17,96.0,237.11641347916665
Simple Minds,Mandela Day.mid,data/clean_midi/Simple Minds/Mandela Day.mid,synthpop_data/processed/drums_all/Simple_Minds__Mandela_Day.mid,1,2328,17,96.0,237.11016347916663
Simple Minds,She's a River.1.mid,data/clean_midi/Simple Minds/She's a River.1.mid,synthpop_data/processed/drums_all/Simple_Minds__She's_a_River.1.mid,1,2265,10,93.00004185001885,283.628904625
Simple Minds,She's a River.mid,data/clean_midi/Simple Minds/She's a River.mid,synthpop_data/processed/drums_all/Simple_Minds__She's_a_River.mid,1,5025,23,93.000186000372,264.9524270833333
Soft Cell,Something's Gotten Hold of My Heart.mid,data/clean_midi/Soft Cell/Something's Gotten Hold of My Heart.mid,synthpop_data/processed/drums_all/Soft_Cell__Something's_Gotten_Hold_of_My_Heart.mid,1,990,17,90.0009000090001,110.70722625
Soft Cell,Tainted Love.1.mid,data/clean_midi/Soft Cell/Tainted Love.1.mid,synthpop_data/processed/drums_all/Soft_Cell__Tainted_Love.1.mid,6,909,7,146.00742691111554,167.62631886458334
Soft Cell,Tainted Love.2.mid,data/clean_midi/Soft Cell/Tainted Love.2.mid,synthpop_data/processed/drums_all/Soft_Cell__Tainted_Love.2.mid,1,1689,8,140.00046666822223,230.3697678125
Soft Cell,Tainted Love.mid,data/clean_midi/Soft Cell/Tainted Love.mid,synthpop_data/processed/drums_all/Soft_Cell__Tainted_Love.mid,1,2029,6,144.00921658986175,176.39754000000002
Spandau Ballet,Gold.1.mid,data/clean_midi/Spandau Ballet/Gold.1.mid,synthpop_data/processed/drums_all/Spandau_Ballet__Gold.1.mid,1,1810,16,143.03082314238722,228.88423124999997
Spandau Ballet,Gold.mid,data/clean_midi/Spandau Ballet/Gold.mid,synthpop_data/processed/drums_all/Spandau_Ballet__Gold.mid,1,1814,16,143.00014300014297,228.9333375
Spandau Ballet,True.1.mid,data/clean_midi/Spandau Ballet/True.1.mid,synthpop_data/processed/drums_all/Spandau_Ballet__True.1.mid,2,1419,12,100.0,307.195
Spandau Ballet,True.2.mid,data/clean_midi/Spandau Ballet/True.2.mid,synthpop_data/processed/drums_all/Spandau_Ballet__True.2.mid,1,1011,6,100.0,224.40625
Spandau Ballet,True.3.mid,data/clean_midi/Spandau Ballet/True.3.mid,synthpop_data/processed/drums_all/Spandau_Ballet__True.3.mid,1,1598,9,98.00270487465454,349.01173100000005
Spandau Ballet,True.mid,data/clean_midi/Spandau Ballet/True.mid,synthpop_data/processed/drums_all/Spandau_Ballet__True.mid,2,1419,12,100.0,307.19375
Talk Talk,It's My Life.mid,data/clean_midi/Talk Talk/It's My Life.mid,synthpop_data/processed/drums_all/Talk_Talk__It's_My_Life.mid,2,2334,21,125.0,261.18
Talk Talk,Such a Shame.mid,data/clean_midi/Talk Talk/Such a Shame.mid,synthpop_data/processed/drums_all/Talk_Talk__Such_a_Shame.mid,1,2647,10,123.00123001230013,315.62184375
Tears for Fears,Everybody Wants To Rule The World.1.mid,data/clean_midi/Tears for Fears/Everybody Wants To Rule The World.1.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Everybody_Wants_To_Rule_The_World.1.mid,3,1886,6,110.00011000011,210.69013021875
Tears for Fears,Everybody Wants To Rule The World.2.mid,data/clean_midi/Tears for Fears/Everybody Wants To Rule The World.2.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Everybody_Wants_To_Rule_The_World.2.mid,3,1886,6,109.99990833340972,210.690516484375
Tears for Fears,Everybody Wants To Rule The World.3.mid,data/clean_midi/Tears for Fears/Everybody Wants To Rule The World.3.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Everybody_Wants_To_Rule_The_World.3.mid,1,2842,10,111.000111000111,222.927705
Tears for Fears,Everybody Wants To Rule The World.mid,data/clean_midi/Tears for Fears/Everybody Wants To Rule The World.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Everybody_Wants_To_Rule_The_World.mid,3,1883,6,110.0009166743056,210.68858515625
Tears for Fears,Head Over Heels.mid,data/clean_midi/Tears for Fears/Head Over Heels.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Head_Over_Heels.mid,1,921,9,101.00006901671382,247.9833088541666
Tears for Fears,Laid So Low (Tears Roll Down).mid,data/clean_midi/Tears for Fears/Laid So Low (Tears Roll Down).mid,synthpop_data/processed/drums_all/Tears_for_Fears__Laid_So_Low_(Tears_Roll_Down).mid,1,3949,11,115.00201253521936,269.20996265625
Tears for Fears,Shout.1.mid,data/clean_midi/Tears for Fears/Shout.1.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Shout.1.mid,1,2510,14,95.00014250021376,389.0454690625
Tears for Fears,Shout.2.mid,data/clean_midi/Tears for Fears/Shout.2.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Shout.2.mid,1,7082,20,98.00014373354414,345.4267892916667
Tears for Fears,Shout.3.mid,data/clean_midi/Tears for Fears/Shout.3.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Shout.3.mid,1,7082,20,98.00078400627208,347.85436
Tears for Fears,Shout.4.mid,data/clean_midi/Tears for Fears/Shout.4.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Shout.4.mid,1,7081,20,97.9999836666694,345.4235269583333
Tears for Fears,Shout.5.mid,data/clean_midi/Tears for Fears/Shout.5.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Shout.5.mid,1,7081,20,98.00014373354416,345.4229627666666
Tears for Fears,Shout.mid,data/clean_midi/Tears for Fears/Shout.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Shout.mid,1,2510,14,95.00014250021376,389.0454690625
Tears for Fears,Sowing the Seeds of Love.1.mid,data/clean_midi/Tears for Fears/Sowing the Seeds of Love.1.mid,synthpop_data/processed/drums_all/Tears_for_Fears__Sowing_the_Seeds_of_Love.1.mid,1,2913,14,143.50070471141632,343.953068
The Cars,Bye Bye Love.mid,data/clean_midi/The Cars/Bye Bye Love.mid,synthpop_data/processed/drums_all/The_Cars__Bye_Bye_Love.mid,1,1713,7,130.00013000013,246.69013792499996
The Cars,Drive.1.mid,data/clean_midi/The Cars/Drive.1.mid,synthpop_data/processed/drums_all/The_Cars__Drive.1.mid,1,2457,12,83.0000650167176,223.7588691875
The Cars,Drive.2.mid,data/clean_midi/The Cars/Drive.2.mid,synthpop_data/processed/drums_all/The_Cars__Drive.2.mid,1,2457,12,82.99995020002989,223.82297792708331
The Cars,Drive.3.mid,data/clean_midi/The Cars/Drive.3.mid,synthpop_data/processed/drums_all/The_Cars__Drive.3.mid,1,2035,7,130.00013000013,240.22812515624997
The Cars,Drive.4.mid,data/clean_midi/The Cars/Drive.4.mid,synthpop_data/processed/drums_all/The_Cars__Drive.4.mid,1,2748,9,84.00008400008399,219.99233953125
The Cars,Drive.5.mid,data/clean_midi/The Cars/Drive.5.mid,synthpop_data/processed/drums_all/The_Cars__Drive.5.mid,1,2457,12,83.0000650167176,223.82297168749997
The Cars,Drive.mid,data/clean_midi/The Cars/Drive.mid,synthpop_data/processed/drums_all/The_Cars__Drive.mid,1,2457,12,86.00054467011624,226.175893125
The Cars,Good Times Roll.1.mid,data/clean_midi/The Cars/Good Times Roll.1.mid,synthpop_data/processed/drums_all/The_Cars__Good_Times_Roll.1.mid,1,1346,11,109.00172586065946,189.28599375
The Cars,Good Times Roll.mid,data/clean_midi/The Cars/Good Times Roll.mid,synthpop_data/processed/drums_all/The_Cars__Good_Times_Roll.mid,1,1346,11,109.00014170018424,365.504112
The Cars,It's All I Can Do.mid,data/clean_midi/The Cars/It's All I Can Do.mid,synthpop_data/processed/drums_all/The_Cars__It's_All_I_Can_Do.mid,1,1591,5,120.0,198.25
The Cars,Just What I Needed.1.mid,data/clean_midi/The Cars/Just What I Needed.1.mid,synthpop_data/processed/drums_all/The_Cars__Just_What_I_Needed.1.mid,1,1158,8,130.00013000013,147.69215999999997
The Cars,Just What I Needed.2.mid,data/clean_midi/The Cars/Just What I Needed.2.mid,synthpop_data/processed/drums_all/The_Cars__Just_What_I_Needed.2.mid,1,1158,8,130.00013000013,147.69215999999997
The Cars,Just What I Needed.mid,data/clean_midi/The Cars/Just What I Needed.mid,synthpop_data/processed/drums_all/The_Cars__Just_What_I_Needed.mid,1,1158,8,130.0023833770286,149.53572
The Cars,Let's Go.1.mid,data/clean_midi/The Cars/Let's Go.1.mid,synthpop_data/processed/drums_all/The_Cars__Let's_Go.1.mid,1,1674,7,131.00007641671124,262.7479383333333
The Cars,Let's Go.2.mid,data/clean_midi/The Cars/Let's Go.2.mid,synthpop_data/processed/drums_all/The_Cars__Let's_Go.2.mid,1,1673,7,131.00007641671124,214.79949302083335
The Cars,Let's Go.3.mid,data/clean_midi/The Cars/Let's Go.3.mid,synthpop_data/processed/drums_all/The_Cars__Let's_Go.3.mid,1,1673,7,131.00007641671124,262.74793833333337
The Cars,Let's Go.mid,data/clean_midi/The Cars/Let's Go.mid,synthpop_data/processed/drums_all/The_Cars__Let's_Go.mid,1,1669,7,131.0015065173249,216.49560187500003
The Cars,My Best Friend's Girl.mid,data/clean_midi/The Cars/My Best Friend's Girl.mid,synthpop_data/processed/drums_all/The_Cars__My_Best_Friend's_Girl.mid,1,1553,9,120.0,216.49791666666667
The Cars,Shake It Up.mid,data/clean_midi/The Cars/Shake It Up.mid,synthpop_data/processed/drums_all/The_Cars__Shake_It_Up.mid,11,2498,10,151.00037750094376,205.363725
The Cars,Tonight She Comes.mid,data/clean_midi/The Cars/Tonight She Comes.mid,synthpop_data/processed/drums_all/The_Cars__Tonight_She_Comes.mid,1,2053,6,145.00003625000906,220.137876
The Cars,You Might Think.1.mid,data/clean_midi/The Cars/You Might Think.1.mid,synthpop_data/processed/drums_all/The_Cars__You_Might_Think.1.mid,1,4063,8,137.99987580011177,195.94220533333333
The Cars,You Might Think.2.mid,data/clean_midi/The Cars/You Might Think.2.mid,synthpop_data/processed/drums_all/The_Cars__You_Might_Think.2.mid,1,4063,8,137.99987580011177,195.94220533333333
The Cars,You Might Think.3.mid,data/clean_midi/The Cars/You Might Think.3.mid,synthpop_data/processed/drums_all/The_Cars__You_Might_Think.3.mid,1,4063,8,138.000828004968,182.82499
The Cars,You Might Think.mid,data/clean_midi/The Cars/You Might Think.mid,synthpop_data/processed/drums_all/The_Cars__You_Might_Think.mid,1,4063,8,138.00019320027047,195.9417546666667
The Human League,Don't You Want Me.mid,data/clean_midi/The Human League/Don't You Want Me.mid,synthpop_data/processed/drums_all/The_Human_League__Don't_You_Want_Me.mid,1,2326,6,118.0010620095581,217.551008125
The Human League,Tell Me When.mid,data/clean_midi/The Human League/Tell Me When.mid,synthpop_data/processed/drums_all/The_Human_League__Tell_Me_When.mid,1,4723,13,120.0,285.78125
Ultravox,Vienna.mid,data/clean_midi/Ultravox/Vienna.mid,synthpop_data/processed/drums_all/Ultravox__Vienna.mid,1,560,6,72.0000288000115,282.7289013020833
Visage,Fade to Gray.mid,data/clean_midi/Visage/Fade to Gray.mid,synthpop_data/processed/drums_all/Visage__Fade_to_Gray.mid,5,1460,5,115.00002875000716,260.53471747500004
Visage,Fade to Grey.mid,data/clean_midi/Visage/Fade to Grey.mid,synthpop_data/processed/drums_all/Visage__Fade_to_Grey.mid,9,1547,8,112.0000597333652,197.142752
Wham!,Careless Whisper.1.mid,data/clean_midi/Wham!/Careless Whisper.1.mid,synthpop_data/processed/drums_all/Wham!__Careless_Whisper.1.mid,1,4006,15,77.99997660000702,351.1619643229167
Wham!,Careless Whisper.2.mid,data/clean_midi/Wham!/Careless Whisper.2.mid,synthpop_data/processed/drums_all/Wham!__Careless_Whisper.2.mid,1,4006,15,78.00007800007802,351.16150781249996
Wham!,Careless Whisper.mid,data/clean_midi/Wham!/Careless Whisper.mid,synthpop_data/processed/drums_all/Wham!__Careless_Whisper.mid,1,4006,15,78.00007800007802,351.16150781249996
Wham!,Everything She Wants.1.mid,data/clean_midi/Wham!/Everything She Wants.1.mid,synthpop_data/processed/drums_all/Wham!__Everything_She_Wants.1.mid,1,2381,7,115.0000287500072,293.63851354687495
Wham!,Everything She Wants.mid,data/clean_midi/Wham!/Everything She Wants.mid,synthpop_data/processed/drums_all/Wham!__Everything_She_Wants.mid,1,7163,12,110.05502751375688,315.0424
Wham!,If You Were There.mid,data/clean_midi/Wham!/If You Were There.mid,synthpop_data/processed/drums_all/Wham!__If_You_Were_There.mid,1,1713,8,127.000254000508,215.43263999999996
Yazoo,Don't Go.mid,data/clean_midi/Yazoo/Don't Go.mid,synthpop_data/processed/drums_all/Yazoo__Don't_Go.mid,1,3097,16,128.0,202.03125
Yazoo,Situation.mid,data/clean_midi/Yazoo/Situation.mid,synthpop_data/processed/drums_all/Yazoo__Situation.mid,1,3154,15,92.00055200331204,296.11235374999995
a-ha,Hunting High and Low.mid,data/clean_midi/a-ha/Hunting High and Low.mid,synthpop_data/processed/drums_all/a-ha__Hunting_High_and_Low.mid,8,1031,8,100.0,265.9
a-ha,Take On Me.6.mid,data/clean_midi/a-ha/Take On Me.6.mid,synthpop_data/processed/drums_all/a-ha__Take_On_Me.6.mid,1,2294,3,155.00031000062,236.322108
a-ha,The Living Daylights.1.mid,data/clean_midi/a-ha/The Living Daylights.1.mid,synthpop_data/processed/drums_all/a-ha__The_Living_Daylights.1.mid,1,3602,27,120.99994353335968,257.85136000000006
a-ha,The Living Daylights.mid,data/clean_midi/a-ha/The Living Daylights.mid,synthpop_data/processed/drums_all/a-ha__The_Living_Daylights.mid,1,3602,27,120.99994353335968,257.85136
a-ha,The Sun Always Shines on TV.mid,data/clean_midi/a-ha/The Sun Always Shines on TV.mid,synthpop_data/processed/drums_all/a-ha__The_Sun_Always_Shines_on_TV.mid,1,2466,9,132.000132000132,294.70803862500003
